contigs_cluasted51;size=1	lytic	complete circular
contigs_cluasted2103;size=1	lytic	complete circular
contigs_cluasted6567;size=1	lytic	complete circular
contigs_cluasted6165;size=1	lytic	complete circular
contigs_cluasted5593;size=1	lytic	complete circular
contigs_cluasted2460;size=1	lytic	complete circular
contigs_cluasted6678;size=1	lytic	complete circular
contigs_cluasted6933;size=1	lytic	complete circular
contigs_cluasted4020;size=1	lytic	complete circular
contigs_cluasted6730;size=1	lytic	complete circular
contigs_cluasted5831;size=1	lytic	complete circular
contigs_cluasted5474;size=1	lytic	complete circular
contigs_cluasted6586;size=1	lytic	complete circular
contigs_cluasted6810;size=1	lytic	complete circular
contigs_cluasted7115;size=1	lytic	complete circular
contigs_cluasted77;size=4	lytic	complete circular
contigs_cluasted5531;size=1	lytic	complete circular
contigs_cluasted67;size=1	lytic	complete circular
contigs_cluasted6991;size=1	lytic	complete circular
contigs_cluasted473;size=4	lytic	complete circular
contigs_cluasted5345;size=1	lytic	complete circular
contigs_cluasted5805;size=1	lytic	complete circular
contigs_cluasted24;size=1	lytic	complete circular
contigs_cluasted5316;size=1	lytic	complete circular
contigs_cluasted2559;size=1	lytic	complete circular
contigs_cluasted5739;size=1	lytic	complete circular
contigs_cluasted6706;size=1	lytic	complete circular
contigs_cluasted7078;size=1	lytic	complete circular
contigs_cluasted5882;size=1	lytic	complete circular
contigs_cluasted3727;size=1	lytic	complete circular
contigs_cluasted5613;size=1	lytic	complete circular
contigs_cluasted1763;size=1	lytic	complete circular
contigs_cluasted59;size=1	lytic	complete circular
contigs_cluasted609;size=2	lytic	complete circular
contigs_cluasted6012;size=1	lytic	complete circular
contigs_cluasted7310;size=1	lytic	complete circular
contigs_cluasted120;size=1	lytic	complete circular
contigs_cluasted6249;size=6	lytic	complete circular
contigs_cluasted6027;size=1	lytic	complete circular
contigs_cluasted6743;size=1	lytic	complete circular
contigs_cluasted5654;size=6	lytic	complete circular
contigs_cluasted507;size=1	lytic	complete circular
contigs_cluasted6555;size=5	lytic	complete circular
contigs_cluasted517;size=1	lytic	complete circular
contigs_cluasted710;size=1	lytic	complete circular
contigs_cluasted6087;size=1	lytic	complete circular
contigs_cluasted6568;size=2	lytic	complete circular
contigs_cluasted5809;size=1	lytic	complete circular
contigs_cluasted5388;size=1	lytic	complete circular
contigs_cluasted6684;size=1	lytic	complete circular
contigs_cluasted5723;size=1	lytic	complete circular
contigs_cluasted5629;size=6	lytic	complete circular
contigs_cluasted337;size=1	lytic	complete circular
contigs_cluasted6271;size=6	lytic	complete circular
contigs_cluasted6789;size=2	lytic	complete circular
contigs_cluasted6401;size=1	lytic	complete circular
contigs_cluasted5614;size=2	lytic	complete circular
contigs_cluasted5595;size=1	lytic	complete circular
contigs_cluasted6751;size=1	lytic	complete circular
contigs_cluasted5360;size=1	lytic	complete circular
contigs_cluasted63;size=2	lytic	complete circular
contigs_cluasted7248;size=1	lytic	complete circular
contigs_cluasted6094;size=1	lytic	complete circular
contigs_cluasted4884;size=5	lytic	complete circular
contigs_cluasted439;size=2	lytic	complete circular
contigs_cluasted5385;size=1	lytic	complete circular
contigs_cluasted130;size=1	lytic	complete circular
contigs_cluasted6058;size=1	lytic	complete circular
contigs_cluasted4547;size=1	lytic	complete circular
contigs_cluasted7384;size=1	lytic	complete circular
contigs_cluasted6080;size=1	lytic	complete circular
contigs_cluasted5904;size=1	lytic	complete circular
contigs_cluasted6957;size=4	lytic	complete circular
contigs_cluasted64;size=2	lytic	complete circular
contigs_cluasted66;size=2	lytic	complete circular
contigs_cluasted5834;size=1	lytic	complete circular
contigs_cluasted6633;size=1	lytic	complete circular
contigs_cluasted5547;size=6	lytic	complete circular
contigs_cluasted5298;size=1	lytic	complete circular
contigs_cluasted709;size=1	lytic	complete circular
contigs_cluasted6318;size=1	lytic	complete circular
contigs_cluasted2471;size=1	lytic	complete circular
contigs_cluasted6140;size=1	lytic	complete circular
contigs_cluasted8511;size=1	lytic	complete circular
contigs_cluasted2261;size=1	lytic	complete circular
contigs_cluasted5594;size=1	lytic	complete circular
contigs_cluasted4215;size=2	lytic	complete circular
contigs_cluasted6050;size=1	lytic	complete circular
contigs_cluasted84;size=4	lytic	complete circular
contigs_cluasted11;size=1	lytic	complete circular
contigs_cluasted6288;size=3	lytic	complete circular
contigs_cluasted6597;size=1	lytic	complete circular
contigs_cluasted19;size=2	lytic	complete circular
contigs_cluasted5664;size=1	lytic	complete circular
contigs_cluasted5558;size=1	lytic	complete circular
contigs_cluasted6905;size=1	lytic	complete circular
contigs_cluasted327;size=1	lytic	complete circular
contigs_cluasted6141;size=1	lytic	complete circular
contigs_cluasted124;size=1	lytic	complete circular
contigs_cluasted129;size=1	lytic	complete circular
contigs_cluasted6001;size=1	lytic	complete circular
contigs_cluasted5714;size=1	lytic	complete circular
contigs_cluasted6020;size=1	lytic	complete circular
contigs_cluasted6062;size=1	lytic	complete circular
contigs_cluasted6478;size=1	lytic	complete circular
contigs_cluasted61;size=1	lytic	complete circular
contigs_cluasted535;size=1	lytic	complete circular
contigs_cluasted5456;size=1	lytic	complete circular
contigs_cluasted5617;size=5	lytic	complete circular
contigs_cluasted15;size=3	lytic	complete circular
contigs_cluasted323;size=1	lytic	complete circular
contigs_cluasted7087;size=1	lytic	complete circular
contigs_cluasted5759;size=1	lytic	complete circular
contigs_cluasted5836;size=1	lytic	complete circular
contigs_cluasted5773;size=1	lytic	complete circular
contigs_cluasted6278;size=1	lytic	complete circular
contigs_cluasted5462;size=1	lytic	complete circular
contigs_cluasted5541;size=7	lytic	complete circular
contigs_cluasted2009;size=1	lytic	complete circular
contigs_cluasted5628;size=1	lytic	complete circular
contigs_cluasted6923;size=1	lytic	complete circular
contigs_cluasted6016;size=1	lytic	complete circular
contigs_cluasted7059;size=8	lytic	complete circular
contigs_cluasted5549;size=4	lytic	complete circular
contigs_cluasted7035;size=1	lytic	complete circular
contigs_cluasted5147;size=1	lytic	complete circular
contigs_cluasted5475;size=5	lytic	complete circular
contigs_cluasted65;size=2	lytic	complete circular
contigs_cluasted7118;size=1	lytic	complete circular
contigs_cluasted6127;size=1	lytic	complete circular
contigs_cluasted7025;size=1	lytic	complete circular
contigs_cluasted5988;size=1	lytic	complete circular
contigs_cluasted6081;size=1	lytic	complete circular
contigs_cluasted6641;size=1	lytic	complete circular
contigs_cluasted344;size=1	lytic	complete circular
contigs_cluasted5676;size=2	lytic	complete circular
contigs_cluasted5843;size=1	lytic	complete circular
contigs_cluasted5487;size=1	lytic	complete circular
contigs_cluasted97;size=2	lytic	complete circular
contigs_cluasted6768;size=1	lytic	complete circular
contigs_cluasted6762;size=1	lytic	complete circular
contigs_cluasted5733;size=2	lytic	complete circular
contigs_cluasted5381;size=1	lytic	complete circular
contigs_cluasted6311;size=1	lytic	complete circular
contigs_cluasted5308;size=1	lytic	complete circular
contigs_cluasted6314;size=1	lytic	complete circular
contigs_cluasted5763;size=1	lytic	complete circular
contigs_cluasted5396;size=1	lytic	complete circular
contigs_cluasted5114;size=3	lytic	complete circular
contigs_cluasted6626;size=1	lytic	complete circular
contigs_cluasted5783;size=2	lytic	complete circular
contigs_cluasted8518;size=1	lytic	complete circular
contigs_cluasted6498;size=3	lytic	complete circular
contigs_cluasted7171;size=1	lytic	complete circular
contigs_cluasted353;size=1	lytic	complete circular
contigs_cluasted8864;size=1	lytic	complete circular
contigs_cluasted5738;size=1	lytic	complete circular
contigs_cluasted2763;size=1	lytic	complete circular
contigs_cluasted403;size=1	lytic	complete circular
contigs_cluasted2199;size=1	lytic	complete circular
contigs_cluasted572;size=2	lytic	complete circular
contigs_cluasted7065;size=1	lytic	complete circular
contigs_cluasted6501;size=1	lytic	complete circular
contigs_cluasted7233;size=1	lytic	complete circular
contigs_cluasted5862;size=1	lytic	complete circular
contigs_cluasted5974;size=2	lytic	complete circular
contigs_cluasted6289;size=3	lytic	complete circular
contigs_cluasted7043;size=1	lytic	complete circular
contigs_cluasted6839;size=1	lytic	complete circular
contigs_cluasted1705;size=1	lytic	complete circular
contigs_cluasted5828;size=2	lytic	complete circular
contigs_cluasted5830;size=9	lytic	complete circular
contigs_cluasted6144;size=1	lytic	complete circular
contigs_cluasted6785;size=1	lytic	complete circular
contigs_cluasted570;size=1	lytic	complete circular
contigs_cluasted6095;size=1	lytic	complete circular
contigs_cluasted5338;size=1	lytic	complete circular
contigs_cluasted85;size=3	lytic	complete circular
contigs_cluasted6956;size=6	lytic	complete circular
contigs_cluasted5453;size=1	lytic	complete circular
contigs_cluasted5544;size=9	lytic	complete circular
contigs_cluasted8774;size=1	lytic	complete circular
contigs_cluasted5925;size=1	lytic	complete circular
contigs_cluasted5666;size=1	lytic	complete circular
contigs_cluasted5954;size=1	lytic	complete circular
contigs_cluasted6575;size=3	lytic	complete circular
contigs_cluasted7264;size=1	lytic	complete circular
contigs_cluasted6545;size=2	lytic	complete circular
contigs_cluasted6053;size=1	lytic	complete circular
contigs_cluasted6377;size=1	lytic	complete circular
